"trace_id","activities","owner","employed","car_owner","g"
"35","activity_05","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"35","activity_02","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"35","activity_13","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"35","activity_14","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"36","activity_12","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"36","activity_07","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"36","activity_06","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"36","activity_05","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"36","activity_02","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"36","activity_13","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"36","activity_14","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"37","activity_02","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"37","activity_12","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"37","activity_07","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"37","noise_1","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"37","noise_2","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"37","activity_05","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"37","activity_13","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"37","activity_14","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"38","activity_12","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"38","activity_06","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"38","noise_1","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"38","activity_06","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"38","activity_05","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"38","activity_02","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"38","activity_13","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"38","activity_14","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"39","activity_02","yes","yes","no","activity_02__+__activity_12__+__activity_10__+__activity_15"
"39","activity_12","yes","yes","no","activity_02__+__activity_12__+__activity_10__+__activity_15"
"39","activity_10","yes","yes","no","activity_02__+__activity_12__+__activity_10__+__activity_15"
"39","activity_15","yes","yes","no","activity_02__+__activity_12__+__activity_10__+__activity_15"
"40","activity_10","yes","no","yes","activity_10__+__activity_13__+__activity_08__+__activity_02"
"40","activity_13","yes","no","yes","activity_10__+__activity_13__+__activity_08__+__activity_02"
"40","activity_08","yes","no","yes","activity_10__+__activity_13__+__activity_08__+__activity_02"
"40","activity_02","yes","no","yes","activity_10__+__activity_13__+__activity_08__+__activity_02"
"41","activity_02","no","no","yes","activity_02__+__activity_10__+__activity_03__+__activity_02"
"41","activity_10","no","no","yes","activity_02__+__activity_10__+__activity_03__+__activity_02"
"41","activity_03","no","no","yes","activity_02__+__activity_10__+__activity_03__+__activity_02"
"41","activity_02","no","no","yes","activity_02__+__activity_10__+__activity_03__+__activity_02"
"42","activity_12","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"42","activity_07","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"42","activity_06","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"42","activity_02","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"42","activity_13","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"42","activity_14","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"43","activity_12","no","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"43","activity_07","no","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"43","activity_06","no","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"43","activity_05","no","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"43","activity_02","no","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"43","activity_13","no","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"43","activity_14","no","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"44","activity_07","no","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"44","activity_05","no","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"44","activity_02","no","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"44","activity_14","no","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"45","activity_01","no","yes","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"45","activity_05","no","yes","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"45","activity_12","no","yes","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"45","activity_02","no","yes","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"45","activity_13","no","yes","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"45","activity_14","no","yes","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"46","activity_10","no","no","yes","activity_10__+__activity_01__+__activity_02__+__activity_03"
"46","activity_01","no","no","yes","activity_10__+__activity_01__+__activity_02__+__activity_03"
"46","activity_02","no","no","yes","activity_10__+__activity_01__+__activity_02__+__activity_03"
"46","activity_03","no","no","yes","activity_10__+__activity_01__+__activity_02__+__activity_03"
"47","noise_1","no","no","yes","activity_02__+__activity_10__+__activity_03__+__activity_02"
"47","noise_0","no","no","yes","activity_02__+__activity_10__+__activity_03__+__activity_02"
"47","activity_10","no","no","yes","activity_02__+__activity_10__+__activity_03__+__activity_02"
"47","activity_02","no","no","yes","activity_02__+__activity_10__+__activity_03__+__activity_02"
"47","activity_02","no","no","yes","activity_02__+__activity_10__+__activity_03__+__activity_02"
"48","activity_04","no","yes","no","activity_05__+__activity_04__+__activity_02__+__activity_05"
"48","activity_03","no","yes","no","activity_05__+__activity_04__+__activity_02__+__activity_05"
"48","activity_02","no","yes","no","activity_05__+__activity_04__+__activity_02__+__activity_05"
"48","activity_05","no","yes","no","activity_05__+__activity_04__+__activity_02__+__activity_05"
"49","activity_14","yes","yes","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"49","activity_12","yes","yes","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"49","activity_12","yes","yes","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"49","activity_07","yes","yes","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"49","activity_06","yes","yes","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"49","activity_05","yes","yes","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"49","activity_05","yes","yes","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"49","activity_02","yes","yes","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"49","activity_13","yes","yes","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"50","activity_12","no","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"50","activity_07","no","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"50","activity_06","no","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"50","activity_05","no","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"50","activity_02","no","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"50","activity_13","no","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"50","activity_14","no","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"51","activity_12","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"51","activity_02","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"51","activity_06","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"51","activity_06","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"51","activity_05","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"51","activity_13","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"51","activity_15","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"51","activity_14","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"51","activity_07","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"52","activity_07","no","no","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"52","activity_02","no","no","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"52","activity_13","no","no","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"52","activity_05","no","no","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"52","activity_14","no","no","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"52","activity_12","no","no","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"53","noise_0","yes","no","no","activity_10__+__activity_13__+__activity_08__+__activity_02"
"53","activity_13","yes","no","no","activity_10__+__activity_13__+__activity_08__+__activity_02"
"53","activity_13","yes","no","no","activity_10__+__activity_13__+__activity_08__+__activity_02"
"53","activity_04","yes","no","no","activity_10__+__activity_13__+__activity_08__+__activity_02"
"53","activity_08","yes","no","no","activity_10__+__activity_13__+__activity_08__+__activity_02"
"53","activity_10","yes","no","no","activity_10__+__activity_13__+__activity_08__+__activity_02"
"53","activity_02","yes","no","no","activity_10__+__activity_13__+__activity_08__+__activity_02"
"54","activity_12","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"54","activity_07","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"54","activity_06","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"54","activity_05","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"54","activity_02","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"54","activity_13","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"54","activity_14","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"55","activity_12","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"55","activity_07","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"55","activity_05","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"55","noise_1","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"55","activity_02","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"55","activity_13","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"55","activity_14","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"56","activity_02","yes","yes","no","activity_02__+__activity_12__+__activity_10__+__activity_15"
"56","activity_12","yes","yes","no","activity_02__+__activity_12__+__activity_10__+__activity_15"
"56","activity_10","yes","yes","no","activity_02__+__activity_12__+__activity_10__+__activity_15"
"56","activity_15","yes","yes","no","activity_02__+__activity_12__+__activity_10__+__activity_15"
"57","activity_12","no","yes","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"57","activity_07","no","yes","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"57","activity_06","no","yes","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"57","activity_14","no","yes","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"57","activity_05","no","yes","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"57","activity_02","no","yes","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"57","noise_2","no","yes","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"58","activity_12","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"58","activity_07","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"58","activity_06","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"58","activity_05","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"58","noise_1","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"58","activity_02","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"58","activity_13","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"58","activity_14","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"59","activity_07","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"59","activity_06","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"59","activity_12","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"59","activity_05","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"59","activity_02","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"59","activity_13","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"59","activity_14","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"60","activity_12","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"60","activity_07","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"60","activity_06","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"60","activity_05","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"60","activity_02","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"60","activity_14","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"60","activity_13","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"61","activity_12","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"61","noise_1","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"61","activity_07","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"61","activity_05","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"61","activity_02","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"61","activity_06","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"61","activity_13","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"61","noise_3","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"61","activity_14","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"62","activity_12","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"62","activity_07","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"62","activity_06","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"62","activity_05","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"62","activity_02","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"62","activity_13","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"62","activity_14","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"63","activity_12","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"63","activity_05","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"63","noise_1","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"63","activity_14","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"63","activity_07","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"63","activity_06","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"63","activity_05","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"63","activity_02","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"63","activity_13","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"64","activity_12","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"64","activity_07","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"64","activity_06","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"64","activity_05","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"64","activity_02","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"64","activity_13","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"64","activity_14","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"65","activity_12","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"65","activity_07","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"65","activity_06","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"65","activity_03","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"65","activity_13","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"65","activity_12","yes","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"66","noise_1","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"66","activity_12","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"66","activity_07","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"66","activity_06","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"66","noise_1","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"66","activity_05","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"66","activity_02","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"66","activity_13","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"66","activity_14","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"67","activity_12","yes","yes","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"67","activity_07","yes","yes","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"67","activity_06","yes","yes","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"67","activity_05","yes","yes","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"67","activity_02","yes","yes","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"67","activity_13","yes","yes","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"67","activity_14","yes","yes","yes","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"68","activity_12","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"68","activity_07","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"68","activity_03","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"68","activity_06","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"68","activity_05","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"68","activity_02","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"68","activity_13","yes","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"69","activity_12","no","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"69","activity_07","no","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"69","activity_06","no","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"69","activity_05","no","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"69","activity_02","no","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"69","activity_13","no","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"69","activity_14","no","no","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"70","activity_12","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"70","activity_07","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"70","activity_06","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
"70","activity_05","no","yes","no","activity_12__+__activity_07__+__activity_06__+__activity_05__+__activity_02__+__activity_13__+__activity_14"
