"trace_id","activities","owner","employed","age","income","g"
"59","activity_04","no","yes","20-39yo","high","activity_09__+__activity_04__+__activity_02"
"59","activity_02","no","yes","20-39yo","high","activity_09__+__activity_04__+__activity_02"
"60","activity_10","no","no","20-39yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"60","activity_07","no","no","20-39yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"60","activity_08","no","no","20-39yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"60","activity_09","no","no","20-39yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"61","activity_10","no","no","40-59yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"61","activity_07","no","no","40-59yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"61","activity_08","no","no","40-59yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"61","activity_09","no","no","40-59yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"62","activity_09","yes","no","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"62","activity_04","yes","no","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"62","activity_02","yes","no","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"63","activity_10","no","yes","40-59yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"63","activity_07","no","yes","40-59yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"63","activity_08","no","yes","40-59yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"63","activity_09","no","yes","40-59yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"64","activity_01","no","no","0-19yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"64","activity_04","no","no","0-19yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"64","activity_07","no","no","0-19yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"64","activity_06","no","no","0-19yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"64","activity_05","no","no","0-19yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"64","activity_05","no","no","0-19yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"64","activity_02","no","no","0-19yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"64","activity_03","no","no","0-19yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"65","activity_09","yes","yes","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"65","activity_04","yes","yes","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"65","activity_02","yes","yes","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"66","activity_01","yes","no","40-59yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"66","activity_04","yes","no","40-59yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"66","activity_07","yes","no","40-59yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"66","activity_06","yes","no","40-59yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"66","activity_05","yes","no","40-59yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"66","activity_05","yes","no","40-59yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"66","activity_02","yes","no","40-59yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"66","activity_03","yes","no","40-59yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"67","activity_09","yes","no","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"67","activity_04","yes","no","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"67","activity_02","yes","no","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"68","activity_09","no","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"68","activity_04","no","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"68","activity_02","no","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"69","activity_10","no","yes","60-79yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"69","activity_06","no","yes","60-79yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"69","activity_02","no","yes","60-79yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"69","activity_03","no","yes","60-79yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"69","activity_07","no","yes","60-79yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"70","activity_09","yes","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"70","activity_04","yes","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"70","activity_02","yes","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"71","activity_10","no","yes","60-79yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"71","activity_07","no","yes","60-79yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"71","activity_08","no","yes","60-79yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"71","activity_09","no","yes","60-79yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"72","activity_10","yes","yes","20-39yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"72","activity_06","yes","yes","20-39yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"72","activity_02","yes","yes","20-39yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"72","activity_03","yes","yes","20-39yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"72","activity_07","yes","yes","20-39yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"73","activity_10","no","no","60-79yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"73","activity_07","no","no","60-79yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"73","activity_08","no","no","60-79yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"73","activity_09","no","no","60-79yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"74","activity_10","yes","yes","80yo+","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"74","activity_06","yes","yes","80yo+","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"74","activity_02","yes","yes","80yo+","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"74","activity_03","yes","yes","80yo+","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"74","activity_07","yes","yes","80yo+","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"75","activity_09","no","no","80yo+","high","activity_09__+__activity_04__+__activity_02"
"75","activity_04","no","no","80yo+","high","activity_09__+__activity_04__+__activity_02"
"75","activity_02","no","no","80yo+","high","activity_09__+__activity_04__+__activity_02"
"76","activity_10","yes","yes","40-59yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"76","activity_06","yes","yes","40-59yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"76","activity_02","yes","yes","40-59yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"76","activity_03","yes","yes","40-59yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"76","activity_07","yes","yes","40-59yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"77","activity_09","yes","no","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"77","activity_04","yes","no","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"77","activity_02","yes","no","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"78","activity_03","yes","no","40-59yo","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"78","activity_01","yes","no","40-59yo","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"78","activity_04","yes","no","40-59yo","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"78","activity_01","yes","no","40-59yo","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"78","activity_05","yes","no","40-59yo","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"79","activity_09","yes","yes","20-39yo","high","activity_09__+__activity_04__+__activity_02"
"79","activity_04","yes","yes","20-39yo","high","activity_09__+__activity_04__+__activity_02"
"79","activity_02","yes","yes","20-39yo","high","activity_09__+__activity_04__+__activity_02"
"80","activity_09","yes","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"80","activity_04","yes","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"80","activity_02","yes","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"81","activity_03","yes","no","80yo+","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"81","activity_01","yes","no","80yo+","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"81","activity_04","yes","no","80yo+","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"81","activity_01","yes","no","80yo+","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"81","activity_05","yes","no","80yo+","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"82","activity_10","yes","yes","60-79yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"82","activity_06","yes","yes","60-79yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"82","activity_02","yes","yes","60-79yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"82","activity_03","yes","yes","60-79yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"82","activity_07","yes","yes","60-79yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"83","activity_10","no","yes","20-39yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"83","activity_06","no","yes","20-39yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"83","activity_02","no","yes","20-39yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"83","activity_03","no","yes","20-39yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"83","activity_07","no","yes","20-39yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"84","activity_09","yes","yes","60-79yo","high","activity_09__+__activity_04__+__activity_02"
"84","activity_04","yes","yes","60-79yo","high","activity_09__+__activity_04__+__activity_02"
"84","activity_02","yes","yes","60-79yo","high","activity_09__+__activity_04__+__activity_02"
"85","activity_10","no","yes","20-39yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"85","activity_07","no","yes","20-39yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"85","activity_08","no","yes","20-39yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"85","activity_09","no","yes","20-39yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"86","activity_01","yes","no","0-19yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"86","activity_04","yes","no","0-19yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"86","activity_07","yes","no","0-19yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"86","activity_06","yes","no","0-19yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"86","activity_05","yes","no","0-19yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"86","activity_05","yes","no","0-19yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"86","activity_02","yes","no","0-19yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"86","activity_03","yes","no","0-19yo","low","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"87","activity_09","yes","no","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"87","activity_04","yes","no","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"87","activity_02","yes","no","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"88","activity_10","yes","yes","20-39yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"88","activity_06","yes","yes","20-39yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"88","activity_02","yes","yes","20-39yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"88","activity_03","yes","yes","20-39yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"88","activity_07","yes","yes","20-39yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"89","activity_10","no","yes","40-59yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"89","activity_07","no","yes","40-59yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"89","activity_08","no","yes","40-59yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"89","activity_09","no","yes","40-59yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"90","activity_10","no","yes","20-39yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"90","activity_07","no","yes","20-39yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"90","activity_08","no","yes","20-39yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"90","activity_09","no","yes","20-39yo","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"91","activity_10","no","yes","0-19yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"91","activity_07","no","yes","0-19yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"91","activity_08","no","yes","0-19yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"91","activity_09","no","yes","0-19yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"92","activity_10","no","yes","80yo+","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"92","activity_06","no","yes","80yo+","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"92","activity_02","no","yes","80yo+","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"92","activity_03","no","yes","80yo+","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"92","activity_07","no","yes","80yo+","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"93","activity_10","no","yes","60-79yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"93","activity_07","no","yes","60-79yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"93","activity_08","no","yes","60-79yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"93","activity_09","no","yes","60-79yo","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"94","activity_09","no","yes","60-79yo","high","activity_09__+__activity_04__+__activity_02"
"94","activity_04","no","yes","60-79yo","high","activity_09__+__activity_04__+__activity_02"
"94","activity_02","no","yes","60-79yo","high","activity_09__+__activity_04__+__activity_02"
"95","activity_09","yes","no","20-39yo","high","activity_09__+__activity_04__+__activity_02"
"95","activity_04","yes","no","20-39yo","high","activity_09__+__activity_04__+__activity_02"
"95","activity_02","yes","no","20-39yo","high","activity_09__+__activity_04__+__activity_02"
"96","activity_09","no","no","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"96","activity_04","no","no","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"96","activity_02","no","no","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"97","activity_03","yes","no","0-19yo","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"97","activity_01","yes","no","0-19yo","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"97","activity_04","yes","no","0-19yo","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"97","activity_01","yes","no","0-19yo","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"97","activity_05","yes","no","0-19yo","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"98","activity_10","yes","yes","20-39yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"98","activity_06","yes","yes","20-39yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"98","activity_02","yes","yes","20-39yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"98","activity_03","yes","yes","20-39yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"98","activity_07","yes","yes","20-39yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"99","activity_03","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"99","activity_01","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"99","activity_04","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"99","activity_01","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"99","activity_05","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
