"trace_id","activities","owner","employed","age","income","g"
"57","activity_07","yes","yes","80yo+","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"58","activity_03","yes","yes","80yo+","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"58","activity_01","yes","yes","80yo+","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"58","activity_04","yes","yes","80yo+","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"58","activity_01","yes","yes","80yo+","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"58","activity_05","yes","yes","80yo+","high","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"59","activity_01","yes","no","80yo+","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"59","activity_04","yes","no","80yo+","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"59","activity_07","yes","no","80yo+","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"59","activity_06","yes","no","80yo+","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"59","activity_05","yes","no","80yo+","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"59","activity_05","yes","no","80yo+","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"59","activity_02","yes","no","80yo+","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"59","activity_03","yes","no","80yo+","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"60","activity_09","no","yes","20-39yo","high","activity_09__+__activity_04__+__activity_02"
"60","activity_04","no","yes","20-39yo","high","activity_09__+__activity_04__+__activity_02"
"60","activity_02","no","yes","20-39yo","high","activity_09__+__activity_04__+__activity_02"
"61","activity_03","yes","yes","40-59yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"61","activity_01","yes","yes","40-59yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"61","activity_04","yes","yes","40-59yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"61","noise_3","yes","yes","40-59yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"61","activity_01","yes","yes","40-59yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"61","noise_3","yes","yes","40-59yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"61","activity_05","yes","yes","40-59yo","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"62","activity_10","no","yes","40-59yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"62","activity_06","no","yes","40-59yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"62","activity_02","no","yes","40-59yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"62","activity_03","no","yes","40-59yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"62","activity_07","no","yes","40-59yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"63","activity_01","no","no","80yo+","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"63","activity_04","no","no","80yo+","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"63","activity_07","no","no","80yo+","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"63","activity_06","no","no","80yo+","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"63","activity_05","no","no","80yo+","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"63","activity_05","no","no","80yo+","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"63","activity_02","no","no","80yo+","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"63","activity_03","no","no","80yo+","high","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"64","activity_09","yes","yes","20-39yo","high","activity_09__+__activity_04__+__activity_02"
"64","activity_04","yes","yes","20-39yo","high","activity_09__+__activity_04__+__activity_02"
"64","activity_02","yes","yes","20-39yo","high","activity_09__+__activity_04__+__activity_02"
"65","noise_4","yes","no","80yo+","high","activity_09__+__activity_04__+__activity_02"
"65","activity_04","yes","no","80yo+","high","activity_09__+__activity_04__+__activity_02"
"65","noise_3","yes","no","80yo+","high","activity_09__+__activity_04__+__activity_02"
"65","activity_02","yes","no","80yo+","high","activity_09__+__activity_04__+__activity_02"
"66","activity_10","no","yes","80yo+","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"66","activity_07","no","yes","80yo+","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"66","activity_08","no","yes","80yo+","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"66","activity_09","no","yes","80yo+","low","activity_10__+__activity_07__+__activity_08__+__activity_09"
"67","activity_09","no","yes","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"67","activity_04","no","yes","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"67","activity_02","no","yes","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"68","activity_09","yes","no","40-59yo","middle","activity_09__+__activity_04__+__activity_02"
"68","activity_04","yes","no","40-59yo","middle","activity_09__+__activity_04__+__activity_02"
"68","activity_02","yes","no","40-59yo","middle","activity_09__+__activity_04__+__activity_02"
"69","activity_09","yes","yes","80yo+","middle","activity_09__+__activity_04__+__activity_02"
"69","activity_04","yes","yes","80yo+","middle","activity_09__+__activity_04__+__activity_02"
"69","activity_02","yes","yes","80yo+","middle","activity_09__+__activity_04__+__activity_02"
"70","activity_03","yes","no","80yo+","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"70","activity_01","yes","no","80yo+","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"70","activity_04","yes","no","80yo+","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"70","activity_01","yes","no","80yo+","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"70","activity_05","yes","no","80yo+","middle","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"71","activity_04","yes","yes","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"71","activity_05","yes","yes","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"71","activity_09","yes","yes","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"72","activity_09","yes","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"72","activity_04","yes","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"72","activity_02","yes","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"73","activity_03","yes","yes","40-59yo","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"73","activity_01","yes","yes","40-59yo","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"73","activity_04","yes","yes","40-59yo","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"73","activity_01","yes","yes","40-59yo","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"73","activity_05","yes","yes","40-59yo","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"74","activity_10","no","yes","80yo+","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"74","activity_06","no","yes","80yo+","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"74","activity_02","no","yes","80yo+","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"74","activity_03","no","yes","80yo+","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"74","activity_07","no","yes","80yo+","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"75","activity_09","no","no","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"75","activity_04","no","no","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"75","activity_02","no","no","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"76","activity_10","yes","yes","40-59yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"76","activity_06","yes","yes","40-59yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"76","activity_02","yes","yes","40-59yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"76","activity_03","yes","yes","40-59yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"76","activity_07","yes","yes","40-59yo","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"77","activity_09","yes","no","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"77","activity_04","yes","no","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"77","activity_02","yes","no","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"78","activity_10","no","no","80yo+","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"78","activity_07","no","no","80yo+","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"78","activity_08","no","no","80yo+","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"78","activity_09","no","no","80yo+","middle","activity_10__+__activity_07__+__activity_08__+__activity_09"
"79","activity_09","yes","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"79","activity_04","yes","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"79","activity_02","yes","yes","40-59yo","high","activity_09__+__activity_04__+__activity_02"
"80","activity_09","no","no","40-59yo","low","activity_09__+__activity_04__+__activity_02"
"80","activity_04","no","no","40-59yo","low","activity_09__+__activity_04__+__activity_02"
"80","activity_02","no","no","40-59yo","low","activity_09__+__activity_04__+__activity_02"
"81","activity_01","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"81","activity_03","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"81","noise_1","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"81","activity_04","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"81","activity_01","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"82","activity_02","no","no","60-79yo","high","activity_09__+__activity_04__+__activity_02"
"83","activity_10","no","no","40-59yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"83","activity_06","no","no","40-59yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"83","activity_02","no","no","40-59yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"83","activity_03","no","no","40-59yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"83","activity_07","no","no","40-59yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"84","activity_10","no","yes","0-19yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"84","activity_07","no","yes","0-19yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"84","activity_08","no","yes","0-19yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"84","activity_09","no","yes","0-19yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"85","activity_10","no","yes","20-39yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"85","activity_06","no","yes","20-39yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"85","activity_02","no","yes","20-39yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"85","activity_03","no","yes","20-39yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"85","activity_07","no","yes","20-39yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"86","activity_10","yes","no","20-39yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"86","activity_07","yes","no","20-39yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"86","activity_08","yes","no","20-39yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"86","activity_09","yes","no","20-39yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"87","activity_09","yes","yes","0-19yo","low","activity_09__+__activity_04__+__activity_02"
"87","activity_04","yes","yes","0-19yo","low","activity_09__+__activity_04__+__activity_02"
"87","activity_02","yes","yes","0-19yo","low","activity_09__+__activity_04__+__activity_02"
"88","activity_06","no","no","20-39yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"88","activity_07","no","no","20-39yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"88","activity_08","no","no","20-39yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"88","noise_4","no","no","20-39yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"88","activity_09","no","no","20-39yo","high","activity_10__+__activity_07__+__activity_08__+__activity_09"
"89","activity_10","yes","yes","40-59yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"89","activity_06","yes","yes","40-59yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"89","activity_02","yes","yes","40-59yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"89","activity_03","yes","yes","40-59yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"89","activity_07","yes","yes","40-59yo","middle","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"90","activity_03","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"90","activity_01","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"90","activity_04","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"90","activity_01","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"90","activity_05","yes","yes","80yo+","low","activity_03__+__activity_01__+__activity_04__+__activity_01__+__activity_05"
"91","activity_09","yes","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"91","activity_04","yes","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"91","activity_02","yes","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"92","activity_10","no","yes","60-79yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"92","activity_06","no","yes","60-79yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"92","activity_02","no","yes","60-79yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"92","activity_03","no","yes","60-79yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"92","activity_07","no","yes","60-79yo","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"93","activity_10","no","no","80yo+","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"93","activity_06","no","no","80yo+","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"93","activity_02","no","no","80yo+","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"93","activity_03","no","no","80yo+","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"93","activity_07","no","no","80yo+","low","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"94","noise_3","no","yes","80yo+","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"94","activity_10","no","yes","80yo+","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"94","activity_06","no","yes","80yo+","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"94","activity_02","no","yes","80yo+","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"94","activity_03","no","yes","80yo+","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"94","activity_03","no","yes","80yo+","high","activity_10__+__activity_06__+__activity_02__+__activity_03__+__activity_07"
"95","activity_09","yes","yes","60-79yo","high","activity_09__+__activity_04__+__activity_02"
"95","activity_04","yes","yes","60-79yo","high","activity_09__+__activity_04__+__activity_02"
"95","activity_02","yes","yes","60-79yo","high","activity_09__+__activity_04__+__activity_02"
"96","noise_4","no","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"96","activity_09","no","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"96","activity_09","no","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"96","activity_02","no","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"96","activity_04","no","yes","80yo+","high","activity_09__+__activity_04__+__activity_02"
"97","activity_09","yes","no","80yo+","high","activity_09__+__activity_04__+__activity_02"
"97","activity_04","yes","no","80yo+","high","activity_09__+__activity_04__+__activity_02"
"97","activity_02","yes","no","80yo+","high","activity_09__+__activity_04__+__activity_02"
"98","activity_09","no","yes","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"98","activity_04","no","yes","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"98","activity_02","no","yes","0-19yo","high","activity_09__+__activity_04__+__activity_02"
"99","activity_01","yes","no","40-59yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"99","activity_04","yes","no","40-59yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"99","activity_07","yes","no","40-59yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"99","activity_06","yes","no","40-59yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"99","activity_05","yes","no","40-59yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"99","activity_05","yes","no","40-59yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"99","activity_02","yes","no","40-59yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
"99","activity_03","yes","no","40-59yo","middle","activity_01__+__activity_04__+__activity_07__+__activity_06__+__activity_05__+__activity_05__+__activity_02__+__activity_03"
