"trace_id","activities","owner","employed","car_owner","income","g"
"51","activity_05","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"51","activity_11","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"51","noise_3","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"51","activity_10","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"52","activity_06","yes","yes","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"52","activity_05","yes","yes","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"52","activity_05","yes","yes","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"52","activity_07","yes","yes","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"53","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"53","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"53","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"53","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"53","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"53","noise_1","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"53","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"53","activity_02","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"54","activity_03","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"54","activity_09","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"54","activity_06","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"54","activity_03","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"54","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"55","activity_05","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"55","activity_11","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"55","activity_10","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"55","activity_11","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"56","activity_11","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"56","activity_04","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"56","activity_05","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"56","activity_11","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"56","activity_11","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"57","activity_05","yes","no","no","low","activity_05__+__activity_05__+__activity_06__+__activity_07"
"57","activity_05","yes","no","no","low","activity_05__+__activity_05__+__activity_06__+__activity_07"
"57","activity_06","yes","no","no","low","activity_05__+__activity_05__+__activity_06__+__activity_07"
"57","activity_07","yes","no","no","low","activity_05__+__activity_05__+__activity_06__+__activity_07"
"58","activity_02","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"58","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"58","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"58","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"58","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"58","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"58","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"59","activity_02","no","yes","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"59","activity_01","no","yes","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"59","activity_03","no","yes","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"59","activity_04","no","yes","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"59","activity_03","no","yes","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"59","activity_03","no","yes","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"60","activity_02","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"60","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"60","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"60","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"60","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"60","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"60","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"61","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"61","activity_09","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"61","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"61","activity_06","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"62","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"62","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"62","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"62","activity_07","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"63","activity_02","yes","yes","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"63","activity_01","yes","yes","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"63","activity_03","yes","yes","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"63","activity_04","yes","yes","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"63","activity_01","yes","yes","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"63","activity_03","yes","yes","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"63","activity_03","yes","yes","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"64","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"64","noise_4","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"64","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"64","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"64","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"64","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"64","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"65","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"65","activity_09","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"65","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"65","activity_06","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"66","activity_02","no","yes","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"66","noise_2","no","yes","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"66","activity_04","no","yes","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"66","activity_03","no","yes","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"66","activity_01","no","yes","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"66","activity_05","no","yes","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"66","activity_03","no","yes","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"66","noise_2","no","yes","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"66","activity_03","no","yes","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"67","activity_09","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"67","activity_06","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"67","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"68","activity_09","yes","no","yes","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"68","activity_08","yes","no","yes","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"68","activity_08","yes","no","yes","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"68","activity_06","yes","no","yes","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"69","activity_05","yes","no","yes","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"69","activity_05","yes","no","yes","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"69","activity_06","yes","no","yes","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"69","activity_07","yes","no","yes","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"70","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"70","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"70","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"70","activity_07","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"71","activity_04","yes","yes","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"71","activity_05","yes","yes","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"71","activity_10","yes","yes","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"71","activity_11","yes","yes","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"71","activity_11","yes","yes","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"72","activity_07","yes","no","yes","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"72","activity_05","yes","no","yes","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"73","activity_03","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"73","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"73","noise_4","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"73","activity_01","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"73","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"73","activity_07","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"74","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"74","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"75","activity_04","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"75","activity_05","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"75","activity_10","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"75","activity_11","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"75","activity_11","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"76","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"76","activity_06","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"76","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"76","activity_09","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"76","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"77","activity_04","no","yes","yes","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"77","activity_05","no","yes","yes","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"77","activity_10","no","yes","yes","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"77","activity_11","no","yes","yes","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"77","activity_11","no","yes","yes","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"78","activity_04","no","yes","yes","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"78","activity_05","no","yes","yes","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"78","activity_10","no","yes","yes","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"78","activity_11","no","yes","yes","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"78","activity_11","no","yes","yes","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"79","activity_03","yes","yes","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"79","activity_02","yes","yes","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"79","activity_01","yes","yes","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"79","activity_03","yes","yes","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"79","activity_04","yes","yes","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"79","activity_07","yes","yes","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"79","activity_03","yes","yes","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"80","activity_05","yes","no","yes","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"80","activity_05","yes","no","yes","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"80","activity_06","yes","no","yes","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"80","activity_07","yes","no","yes","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"81","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"81","activity_09","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"81","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"81","activity_06","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"82","activity_02","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"82","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"82","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"82","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"82","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"82","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"82","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"83","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"83","activity_09","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"83","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"83","activity_06","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"84","activity_05","yes","yes","no","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"84","activity_05","yes","yes","no","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"84","activity_06","yes","yes","no","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"84","activity_07","yes","yes","no","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"85","activity_02","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"85","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"85","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"85","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"85","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"85","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"85","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"86","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"86","activity_09","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"86","noise_0","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"86","activity_06","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"87","activity_05","no","yes","yes","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"87","activity_05","no","yes","yes","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"87","activity_06","no","yes","yes","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"87","activity_06","no","yes","yes","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"87","activity_07","no","yes","yes","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"88","activity_02","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"88","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"88","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"88","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"88","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"88","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"88","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"89","activity_08","yes","yes","yes","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"89","activity_09","yes","yes","yes","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"89","activity_08","yes","yes","yes","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"89","activity_06","yes","yes","yes","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"90","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"90","activity_09","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"90","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"91","activity_04","no","yes","no","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"91","activity_05","no","yes","no","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"91","activity_10","no","yes","no","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"91","activity_11","no","yes","no","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"91","activity_11","no","yes","no","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"92","activity_08","no","no","no","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"92","activity_09","no","no","no","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"92","activity_08","no","no","no","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"92","activity_06","no","no","no","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"93","activity_08","yes","yes","yes","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"93","activity_09","yes","yes","yes","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"93","activity_08","yes","yes","yes","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"93","activity_06","yes","yes","yes","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"94","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"94","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"94","activity_07","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"95","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"95","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"95","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"95","activity_07","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"96","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"96","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"96","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"96","activity_07","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"97","activity_05","no","yes","no","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"97","activity_05","no","yes","no","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"97","activity_06","no","yes","no","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"97","activity_07","no","yes","no","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"98","activity_02","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"98","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"98","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"98","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"98","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"98","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"98","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"99","activity_02","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"99","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"99","activity_10","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"99","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"99","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"99","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"99","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
