"trace_id","activities","owner","employed","car_owner","income","g"
"50","activity_03","yes","yes","yes","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"51","activity_08","no","yes","yes","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"51","activity_09","no","yes","yes","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"51","activity_08","no","yes","yes","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"51","activity_06","no","yes","yes","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"52","activity_02","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"52","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"52","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"52","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"52","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"52","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"52","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"53","activity_06","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"53","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"53","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"53","activity_06","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"53","activity_10","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"54","activity_05","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"54","activity_11","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"54","activity_10","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"54","noise_3","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"54","activity_11","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"55","activity_05","yes","no","no","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"55","activity_06","yes","no","no","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"55","activity_07","yes","no","no","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"55","activity_05","yes","no","no","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"56","activity_05","yes","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"56","activity_05","yes","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"56","activity_06","yes","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"56","activity_07","yes","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"57","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"57","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"57","noise_1","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"57","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"58","activity_08","no","yes","yes","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"58","activity_08","no","yes","yes","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"58","activity_06","no","yes","yes","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"59","activity_11","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"59","activity_04","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"59","activity_05","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"59","activity_10","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"59","activity_11","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"60","activity_08","yes","yes","yes","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"60","activity_09","yes","yes","yes","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"60","activity_08","yes","yes","yes","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"60","activity_06","yes","yes","yes","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"61","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"61","activity_02","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"61","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"61","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"61","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"61","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"62","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"62","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"62","activity_09","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"62","activity_06","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"63","activity_05","yes","no","no","low","activity_05__+__activity_05__+__activity_06__+__activity_07"
"63","activity_05","yes","no","no","low","activity_05__+__activity_05__+__activity_06__+__activity_07"
"63","activity_06","yes","no","no","low","activity_05__+__activity_05__+__activity_06__+__activity_07"
"63","activity_07","yes","no","no","low","activity_05__+__activity_05__+__activity_06__+__activity_07"
"64","activity_05","yes","no","no","low","activity_05__+__activity_05__+__activity_06__+__activity_07"
"64","activity_05","yes","no","no","low","activity_05__+__activity_05__+__activity_06__+__activity_07"
"64","activity_05","yes","no","no","low","activity_05__+__activity_05__+__activity_06__+__activity_07"
"64","activity_03","yes","no","no","low","activity_05__+__activity_05__+__activity_06__+__activity_07"
"64","noise_4","yes","no","no","low","activity_05__+__activity_05__+__activity_06__+__activity_07"
"64","activity_06","yes","no","no","low","activity_05__+__activity_05__+__activity_06__+__activity_07"
"65","activity_02","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"65","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"65","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"65","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"65","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"65","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"65","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"66","activity_02","no","no","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"66","activity_04","no","no","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"66","activity_01","no","no","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"66","activity_03","no","no","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"66","activity_03","no","no","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"66","activity_03","no","no","no","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"67","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"67","activity_09","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"67","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"67","activity_06","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"68","activity_08","no","yes","yes","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"68","activity_09","no","yes","yes","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"68","activity_08","no","yes","yes","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"68","activity_06","no","yes","yes","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"69","activity_08","yes","no","no","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"69","activity_09","yes","no","no","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"69","activity_08","yes","no","no","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"69","activity_06","yes","no","no","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"70","activity_04","no","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"70","activity_05","no","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"70","activity_10","no","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"70","activity_11","no","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"70","activity_11","no","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"71","activity_08","no","yes","yes","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"71","activity_09","no","yes","yes","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"71","activity_08","no","yes","yes","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"71","activity_01","no","yes","yes","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"71","activity_06","no","yes","yes","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"72","activity_02","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"72","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"72","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"72","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"72","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"72","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"72","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"73","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"73","activity_09","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"73","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"73","activity_06","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"74","activity_04","yes","no","no","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"74","activity_05","yes","no","no","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"74","activity_10","yes","no","no","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"74","activity_11","yes","no","no","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"74","activity_11","yes","no","no","high","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"75","noise_1","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"75","activity_07","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"75","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"75","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"76","activity_04","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"76","activity_05","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"76","activity_10","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"76","activity_11","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"76","activity_11","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"77","activity_08","yes","yes","no","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"77","activity_09","yes","yes","no","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"77","activity_08","yes","yes","no","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"77","activity_06","yes","yes","no","high","activity_08__+__activity_09__+__activity_08__+__activity_06"
"78","activity_11","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"78","activity_04","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"78","activity_10","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"79","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"79","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"79","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"79","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"79","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"79","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"80","activity_03","yes","yes","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"80","activity_04","yes","yes","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"80","activity_03","yes","yes","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"80","activity_01","yes","yes","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"80","activity_03","yes","yes","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"81","activity_09","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"81","activity_08","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"81","activity_06","yes","yes","no","low","activity_08__+__activity_09__+__activity_08__+__activity_06"
"82","activity_04","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"82","activity_05","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"82","noise_3","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"82","activity_11","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"82","activity_11","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"82","activity_10","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"83","activity_02","no","no","yes","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"83","activity_01","no","no","yes","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"83","activity_03","no","no","yes","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"83","activity_04","no","no","yes","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"83","activity_01","no","no","yes","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"83","activity_03","no","no","yes","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"83","activity_03","no","no","yes","high","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"84","activity_08","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"84","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"84","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"84","activity_06","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"84","activity_07","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"85","activity_04","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"85","activity_05","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"85","activity_10","yes","no","no","middle","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"86","activity_05","yes","yes","no","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"86","activity_06","yes","yes","no","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"86","activity_08","yes","yes","no","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"86","activity_07","yes","yes","no","middle","activity_05__+__activity_05__+__activity_06__+__activity_07"
"87","activity_08","yes","yes","no","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"87","activity_08","yes","yes","no","middle","activity_08__+__activity_09__+__activity_08__+__activity_06"
"88","activity_02","yes","no","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"88","activity_01","yes","no","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"88","activity_03","yes","no","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"88","activity_04","yes","no","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"88","activity_01","yes","no","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"88","activity_03","yes","no","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"88","activity_03","yes","no","no","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"89","noise_1","yes","no","yes","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"89","noise_3","yes","no","yes","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"89","activity_02","yes","no","yes","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"89","activity_04","yes","no","yes","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"89","activity_01","yes","no","yes","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"89","activity_01","yes","no","yes","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"89","activity_03","yes","no","yes","low","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"90","activity_02","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"90","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"90","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"90","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"90","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"90","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"90","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"91","activity_05","yes","no","yes","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"91","activity_04","yes","no","yes","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"91","activity_05","yes","no","yes","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"91","activity_10","yes","no","yes","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"91","activity_11","yes","no","yes","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"91","activity_11","yes","no","yes","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"92","noise_4","yes","no","yes","low","activity_05__+__activity_05__+__activity_06__+__activity_07"
"92","activity_05","yes","no","yes","low","activity_05__+__activity_05__+__activity_06__+__activity_07"
"92","activity_05","yes","no","yes","low","activity_05__+__activity_05__+__activity_06__+__activity_07"
"93","noise_3","no","yes","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"93","activity_04","no","yes","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"93","activity_05","no","yes","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"93","activity_11","no","yes","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"93","activity_11","no","yes","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"93","activity_10","no","yes","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"94","activity_02","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"94","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"94","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"94","activity_01","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"94","activity_04","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"94","noise_2","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"94","activity_03","no","yes","yes","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"95","activity_05","yes","yes","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"95","activity_07","yes","yes","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"95","activity_06","yes","yes","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
"96","activity_05","yes","yes","yes","low","activity_05__+__activity_05__+__activity_06__+__activity_07"
"96","activity_05","yes","yes","yes","low","activity_05__+__activity_05__+__activity_06__+__activity_07"
"96","activity_06","yes","yes","yes","low","activity_05__+__activity_05__+__activity_06__+__activity_07"
"96","activity_07","yes","yes","yes","low","activity_05__+__activity_05__+__activity_06__+__activity_07"
"97","activity_04","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"97","activity_05","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"97","activity_10","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"97","activity_11","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"97","activity_11","yes","no","no","low","activity_04__+__activity_05__+__activity_10__+__activity_11__+__activity_11"
"98","activity_11","yes","no","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"98","activity_02","yes","no","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"98","activity_03","yes","no","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"98","activity_01","yes","no","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"98","activity_06","yes","no","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"98","activity_03","yes","no","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"98","noise_0","yes","no","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"98","activity_01","yes","no","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"98","activity_03","yes","no","no","middle","activity_02__+__activity_01__+__activity_03__+__activity_04__+__activity_01__+__activity_03__+__activity_03"
"99","activity_05","no","no","yes","high","activity_05__+__activity_05__+__activity_06__+__activity_07"
