"trace_id","activities","owner","employed","age","g"
"86","activity_10","yes","no","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"86","activity_09","yes","no","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"86","activity_02","yes","no","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"86","activity_04","yes","no","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"87","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"87","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"87","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"88","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"88","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"88","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"89","activity_05","yes","yes","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"89","activity_06","yes","yes","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"89","activity_07","yes","yes","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"89","activity_08","yes","yes","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"89","activity_01","yes","yes","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"89","activity_03","yes","yes","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"90","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"90","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"90","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"91","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"91","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"92","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"92","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"92","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"93","activity_01","yes","yes","80yo+","activity_01__+__activity_02__+__activity_09__+__activity_05"
"93","activity_02","yes","yes","80yo+","activity_01__+__activity_02__+__activity_09__+__activity_05"
"93","activity_09","yes","yes","80yo+","activity_01__+__activity_02__+__activity_09__+__activity_05"
"93","activity_05","yes","yes","80yo+","activity_01__+__activity_02__+__activity_09__+__activity_05"
"94","activity_02","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"94","activity_07","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"94","activity_06","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"95","activity_05","yes","no","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"95","activity_06","yes","no","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"95","activity_07","yes","no","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"95","activity_08","yes","no","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"95","activity_01","yes","no","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"95","activity_03","yes","no","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"96","activity_10","yes","no","0-19yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"96","activity_09","yes","no","0-19yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"96","activity_02","yes","no","0-19yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"96","activity_04","yes","no","0-19yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"97","activity_05","yes","no","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"97","activity_06","yes","no","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"97","activity_01","yes","no","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"97","activity_07","yes","no","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"97","activity_08","yes","no","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"97","activity_03","yes","no","60-79yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"98","activity_02","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"98","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"98","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"99","activity_02","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"99","activity_07","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"99","activity_06","no","no","0-19yo","activity_02__+__activity_07__+__activity_06"
