"trace_id","activities","owner","employed","age","g"
"81","activity_01","yes","yes","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"81","activity_08","yes","yes","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"81","activity_03","yes","yes","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"82","activity_02","yes","no","40-59yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"82","activity_10","yes","no","40-59yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"82","activity_09","yes","no","40-59yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"82","activity_02","yes","no","40-59yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"82","activity_04","yes","no","40-59yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"83","activity_02","yes","no","80yo+","activity_01__+__activity_02__+__activity_09__+__activity_05"
"83","activity_09","yes","no","80yo+","activity_01__+__activity_02__+__activity_09__+__activity_05"
"83","activity_01","yes","no","80yo+","activity_01__+__activity_02__+__activity_09__+__activity_05"
"83","noise_2","yes","no","80yo+","activity_01__+__activity_02__+__activity_09__+__activity_05"
"83","activity_09","yes","no","80yo+","activity_01__+__activity_02__+__activity_09__+__activity_05"
"83","activity_05","yes","no","80yo+","activity_01__+__activity_02__+__activity_09__+__activity_05"
"84","activity_02","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"84","activity_07","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"84","activity_06","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"84","noise_2","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"84","activity_01","no","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"85","activity_09","yes","no","20-39yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"85","noise_4","yes","no","20-39yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"85","activity_10","yes","no","20-39yo","activity_10__+__activity_09__+__activity_02__+__activity_04"
"86","activity_02","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"86","activity_07","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"86","activity_06","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"87","noise_1","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"87","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"87","activity_06","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"88","activity_02","yes","no","80yo+","activity_02__+__activity_07__+__activity_06"
"88","activity_06","yes","no","80yo+","activity_02__+__activity_07__+__activity_06"
"88","activity_07","yes","no","80yo+","activity_02__+__activity_07__+__activity_06"
"89","activity_05","yes","no","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"89","activity_08","yes","no","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"89","noise_0","yes","no","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"89","activity_06","yes","no","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"89","activity_03","yes","no","80yo+","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"90","activity_02","no","no","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"90","activity_05","no","no","60-79yo","activity_01__+__activity_02__+__activity_09__+__activity_05"
"91","activity_06","no","no","60-79yo","activity_02__+__activity_07__+__activity_06"
"91","noise_0","no","no","60-79yo","activity_02__+__activity_07__+__activity_06"
"91","activity_07","no","no","60-79yo","activity_02__+__activity_07__+__activity_06"
"92","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"92","activity_07","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"92","activity_06","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"93","activity_06","yes","no","60-79yo","activity_02__+__activity_07__+__activity_06"
"94","activity_08","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"94","activity_04","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"94","activity_07","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"94","activity_02","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"94","activity_06","yes","no","0-19yo","activity_02__+__activity_07__+__activity_06"
"95","activity_02","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"95","activity_07","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"95","activity_06","yes","yes","0-19yo","activity_02__+__activity_07__+__activity_06"
"96","activity_02","no","yes","60-79yo","activity_02__+__activity_07__+__activity_06"
"96","activity_08","no","yes","60-79yo","activity_02__+__activity_07__+__activity_06"
"96","activity_07","no","yes","60-79yo","activity_02__+__activity_07__+__activity_06"
"96","noise_0","no","yes","60-79yo","activity_02__+__activity_07__+__activity_06"
"96","noise_3","no","yes","60-79yo","activity_02__+__activity_07__+__activity_06"
"97","activity_06","no","yes","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"97","activity_05","no","yes","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"97","activity_02","no","yes","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"97","activity_07","no","yes","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"97","activity_08","no","yes","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"97","activity_01","no","yes","20-39yo","activity_05__+__activity_06__+__activity_07__+__activity_08__+__activity_01__+__activity_03"
"98","noise_0","no","no","80yo+","activity_02__+__activity_07__+__activity_06"
"98","activity_06","no","no","80yo+","activity_02__+__activity_07__+__activity_06"
"98","activity_07","no","no","80yo+","activity_02__+__activity_07__+__activity_06"
"99","activity_10","no","yes","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"99","activity_06","no","yes","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"99","activity_02","no","yes","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
"99","activity_04","no","yes","80yo+","activity_10__+__activity_09__+__activity_02__+__activity_04"
