"trace_id","activities","employed","age","income","g"
"72","noise_3","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"72","noise_0","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"72","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"73","activity_05","no","0-19yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"73","activity_02","no","0-19yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"73","activity_04","no","0-19yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"73","activity_01","no","0-19yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"74","activity_05","no","0-19yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"74","activity_01","no","0-19yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"74","activity_02","no","0-19yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"74","activity_04","no","0-19yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"75","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"75","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"75","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"75","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"76","activity_03","yes","20-39yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"76","activity_02","yes","20-39yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"76","activity_07","yes","20-39yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"77","activity_04","no","20-39yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"77","activity_03","no","20-39yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"77","activity_01","no","20-39yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"77","activity_01","no","20-39yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"77","activity_05","no","20-39yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"78","activity_01","no","20-39yo","middle","activity_01__+__activity_02__+__activity_03__+__activity_07"
"78","activity_02","no","20-39yo","middle","activity_01__+__activity_02__+__activity_03__+__activity_07"
"78","activity_03","no","20-39yo","middle","activity_01__+__activity_02__+__activity_03__+__activity_07"
"78","activity_07","no","20-39yo","middle","activity_01__+__activity_02__+__activity_03__+__activity_07"
"79","activity_03","yes","0-19yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"79","activity_01","yes","0-19yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"79","activity_03","yes","0-19yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"79","activity_05","yes","0-19yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"80","activity_02","yes","20-39yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"80","noise_0","yes","20-39yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"80","activity_01","yes","20-39yo","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"81","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"81","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"81","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"82","activity_05","yes","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"82","activity_04","yes","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"82","activity_01","yes","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"82","activity_02","yes","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"83","activity_01","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"83","activity_02","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"83","activity_03","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"83","activity_07","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"84","noise_2","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"84","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"84","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"84","noise_4","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"84","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"84","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"85","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"85","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"85","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"85","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"86","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"86","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"86","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"86","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"87","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"87","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"87","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"87","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"88","noise_4","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"88","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"88","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"88","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"88","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"89","activity_03","no","60-79yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"89","activity_03","no","60-79yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"89","activity_01","no","60-79yo","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"90","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"90","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"90","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"90","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"91","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"91","activity_02","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"91","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"91","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"92","activity_03","yes","60-79yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"92","activity_01","yes","60-79yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"92","activity_03","yes","60-79yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"92","noise_4","yes","60-79yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"92","activity_05","yes","60-79yo","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"93","activity_05","no","80yo+","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"93","activity_01","no","80yo+","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"93","activity_02","no","80yo+","middle","activity_05__+__activity_02__+__activity_04__+__activity_01"
"94","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"94","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"94","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"94","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"95","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"95","activity_01","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"95","activity_02","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"95","activity_03","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"95","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"96","activity_02","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"96","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"96","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"96","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"97","activity_01","yes","80yo+","high","activity_01__+__activity_02__+__activity_03__+__activity_07"
"97","activity_02","yes","80yo+","high","activity_01__+__activity_02__+__activity_03__+__activity_07"
"97","noise_1","yes","80yo+","high","activity_01__+__activity_02__+__activity_03__+__activity_07"
"97","activity_07","yes","80yo+","high","activity_01__+__activity_02__+__activity_03__+__activity_07"
"98","activity_03","yes","40-59yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"98","activity_01","yes","40-59yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"98","activity_03","yes","40-59yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"98","activity_05","yes","40-59yo","high","activity_03__+__activity_01__+__activity_03__+__activity_05"
"99","activity_05","yes","80yo+","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"99","activity_02","yes","80yo+","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"99","activity_04","yes","80yo+","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
"99","activity_01","yes","80yo+","low","activity_05__+__activity_02__+__activity_04__+__activity_01"
