"trace_id","activities","employed","age","income","g"
"76","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"76","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"76","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"77","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"77","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"77","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"77","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"78","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"78","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"78","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"78","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"78","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"79","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"79","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"79","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"79","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"80","activity_01","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"80","activity_02","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"80","activity_03","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"80","activity_07","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"81","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"81","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"81","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"81","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"82","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"82","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"82","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"82","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"83","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"83","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"83","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"83","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"84","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"84","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"84","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"84","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"85","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"85","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"85","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"85","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"86","activity_01","no","80yo+","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"86","activity_03","no","80yo+","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"86","activity_03","no","80yo+","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"86","activity_05","no","80yo+","low","activity_03__+__activity_01__+__activity_03__+__activity_05"
"87","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"87","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"87","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"87","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"88","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"88","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"88","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"89","activity_05","no","20-39yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"89","activity_02","no","20-39yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"89","activity_04","no","20-39yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"89","activity_01","no","20-39yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"90","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"90","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"90","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"90","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"91","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"91","activity_01","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"91","activity_02","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"91","activity_03","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"91","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"92","activity_01","yes","20-39yo","middle","activity_01__+__activity_02__+__activity_03__+__activity_07"
"92","activity_02","yes","20-39yo","middle","activity_01__+__activity_02__+__activity_03__+__activity_07"
"92","activity_03","yes","20-39yo","middle","activity_01__+__activity_02__+__activity_03__+__activity_07"
"92","activity_07","yes","20-39yo","middle","activity_01__+__activity_02__+__activity_03__+__activity_07"
"93","activity_04","yes","0-19yo","high","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"93","activity_01","yes","0-19yo","high","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"93","activity_02","yes","0-19yo","high","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"93","activity_03","yes","0-19yo","high","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"93","activity_04","yes","0-19yo","high","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"94","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"94","activity_01","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"94","activity_02","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"94","activity_03","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"94","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"95","activity_04","yes","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"95","activity_04","yes","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"95","activity_01","yes","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"96","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"96","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"96","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"96","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"97","noise_0","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"97","activity_01","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"97","activity_02","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"97","activity_03","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"97","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"97","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"98","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"98","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"98","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"98","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"99","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"99","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"99","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"99","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
