"trace_id","activities","employed","age","income","g"
"72","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"73","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"73","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"73","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"73","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"74","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"74","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"74","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"74","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"75","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"75","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"75","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"75","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"76","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"76","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"76","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"76","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"77","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"77","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"77","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"77","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"78","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"78","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"78","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"78","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"79","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"79","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"79","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"79","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"80","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"80","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"80","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"80","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"81","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"81","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"81","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"81","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"82","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"82","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"82","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"82","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"83","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"83","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"83","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"83","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"84","activity_01","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"84","activity_02","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"84","activity_03","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"84","activity_07","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"85","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"85","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"85","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"85","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"86","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"86","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"86","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"86","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"87","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"87","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"87","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"87","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"88","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"88","activity_01","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"88","activity_02","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"88","activity_03","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"88","activity_04","yes","40-59yo","middle","activity_04__+__activity_01__+__activity_02__+__activity_03__+__activity_04"
"89","activity_01","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"89","activity_02","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"89","activity_03","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"89","activity_07","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"90","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"90","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"90","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"90","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"91","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"91","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"91","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"91","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"92","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"92","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"92","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"92","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"93","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"93","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"93","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"93","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"94","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"94","activity_01","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"94","activity_03","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"94","activity_05","no","80yo+","middle","activity_03__+__activity_01__+__activity_03__+__activity_05"
"95","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"95","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"95","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"95","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"96","activity_01","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"96","activity_02","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"96","activity_03","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"96","activity_07","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"97","activity_01","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"97","activity_02","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"97","activity_03","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"97","activity_07","yes","0-19yo","low","activity_01__+__activity_02__+__activity_03__+__activity_07"
"98","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"98","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"98","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"98","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"99","activity_05","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"99","activity_02","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"99","activity_04","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
"99","activity_01","no","60-79yo","high","activity_05__+__activity_02__+__activity_04__+__activity_01"
