"trace_id","activities","owner","employed","car_owner","income","g"
"98","activity_02","yes","yes","no","high","activity_06__+__activity_07__+__activity_02__+__activity_01__+__activity_02__+__activity_03"
"98","activity_01","yes","yes","no","high","activity_06__+__activity_07__+__activity_02__+__activity_01__+__activity_02__+__activity_03"
"98","activity_02","yes","yes","no","high","activity_06__+__activity_07__+__activity_02__+__activity_01__+__activity_02__+__activity_03"
"98","activity_03","yes","yes","no","high","activity_06__+__activity_07__+__activity_02__+__activity_01__+__activity_02__+__activity_03"
"99","noise_3","yes","yes","no","high","activity_06__+__activity_07__+__activity_02__+__activity_01__+__activity_02__+__activity_03"
"99","activity_06","yes","yes","no","high","activity_06__+__activity_07__+__activity_02__+__activity_01__+__activity_02__+__activity_03"
"99","activity_07","yes","yes","no","high","activity_06__+__activity_07__+__activity_02__+__activity_01__+__activity_02__+__activity_03"
"99","activity_02","yes","yes","no","high","activity_06__+__activity_07__+__activity_02__+__activity_01__+__activity_02__+__activity_03"
"99","activity_01","yes","yes","no","high","activity_06__+__activity_07__+__activity_02__+__activity_01__+__activity_02__+__activity_03"
"99","activity_06","yes","yes","no","high","activity_06__+__activity_07__+__activity_02__+__activity_01__+__activity_02__+__activity_03"
"99","activity_03","yes","yes","no","high","activity_06__+__activity_07__+__activity_02__+__activity_01__+__activity_02__+__activity_03"
